,URL,Total_clicks,Unique_clicks,Digest_num,Ranking
479,https://www.forbes.com/sites/michaelgoldstein/2019/09/24/did-the-internet-kill-thomas-cook-/,13,11,21,19
480,https://www.ft.com/content/644571a0-de1b-11e9-b112-9624ec9edc59,12,11,21,15
481,https://time.com/5683934/thomas-cook-travel-collapse/,10,10,21,4
482,https://www.ft.com/content/dd402b2c-dd9e-11e9-9743-db5a370481bc,10,9,21,6
483,https://www.thedrum.com/news/2019/09/23/thomas-cook-brand-doomed-fail,8,8,21,18
484,https://skift.com/2019/09/23/fallout-from-thomas-cooks-demise-will-reach-far-and-wide-in-travel/,8,7,21,25
485,https://skift.com/2019/09/23/asia-reels-from-thomas-cooks-collapse-as-travel-businesses-sort-through-the-confusion/,6,6,21,16
486,https://www.nytimes.com/2019/09/24/business/thomas-cook-airlines-bankruptcy.html,6,5,21,9
487,https://skift.com/2019/09/26/is-tour-operator-cox-kings-the-next-to-fall/,5,4,21,12
488,https://www.bloomberg.com/news/articles/2019-09-25/thomas-cook-s-collapse-sends-tremors-from-crete-to-canaries,4,4,21,10
489,https://www.reuters.com/article/us-thomas-cook-grp-investment/british-travel-firm-thomas-cook-collapses-idUSKBN1W801E,4,3,21,13
490,http://www.theguardian.com/business/2019/sep/21/thomas-cook-holiday-nightmare-big-debts-bad-luck-brink,3,3,21,17
491,https://www.washingtonpost.com/nation/2019/09/23/thomas-cook-collapse-passengers-stranded-employees-unemployed/,3,2,21,5
492,https://www.bbc.com/news/business-49789073,2,2,21,24
493,https://www.shropshirestar.com/news/uk-news/2019/09/23/honeymooners-devastated-after-maldives-trip-with-thomas-cook-cancelled/,2,2,21,21
494,https://www.ft.com/content/a43857fc-dd2e-11e9-b112-9624ec9edc59,1,1,21,23
495,https://www.birminghammail.co.uk/news/midlands-news/thomas-cook-flight-disaster-trio-16965442,1,1,21,11
496,https://www.birminghammail.co.uk/news/midlands-news/sutton-coldfield-travel-agent-offers-16979135,1,1,21,14
497,https://www.marketbeat.com/articles/vacations-upended-jobs-lost-as-uks-thomas-cook-collapses-2019-09-23/,1,1,21,3
498,https://www.bbc.com/news/business-49796827,1,1,21,8
499,https://www.belfasttelegraph.co.uk/news/northern-ireland/6000-northern-ireland-travellers-waiting-to-fly-home-as-thomas-cook-folds-38527603.html,0,0,21,22
500,https://observer.com/2019/11/bad-actors-artificial-intelligence-disinformation-campaigns/,44,38,27,1
501,https://www.thedrum.com/opinion/2019/10/31/fake-news-who-decides-what-counts-real-anyway,23,18,27,6
502,https://www.cnet.com/features/inside-the-dystopian-nightmare-of-an-internet-shutdown/,15,11,27,4
503,https://popular.info/p/facebook-allows-prominent-right-wing,14,14,27,3
504,https://www.washingtonpost.com/news/powerpost/paloma/the-technology-202/2019/11/01/the-technology-202-here-s-why-twitter-may-have-trouble-enforcing-its-own-political-ads-ban/5dbb1270602ff10cf14f98e2/,11,11,27,2
505,https://techcrunch.com/2019/11/02/twitters-political-ads-ban-is-a-distraction-from-the-real-problem-with-platforms/,10,10,27,8
506,https://www.socialmediatoday.com/news/facebook-wont-stop-lies-in-political-ads-heres-what-it-should-do-instea/566127/,9,8,27,18
507,https://firstdraftnews.org/latest/verifying-online-information-the-absolute-essentials/,8,8,27,13
508,https://www.afr.com/technology/why-regulators-should-stand-in-the-way-of-tech-innovation-20191020-p532ig,8,8,27,11
509,https://www.cnn.com/2019/11/01/health/facebook-harassment-eprise/index.html,7,6,27,23
510,https://www.theglobeandmail.com/world/article-in-pakistan-vaccine-workers-have-three-diseases-to-fight-polio/,6,4,27,9
511,https://www.politico.eu/article/uk-general-election-facebook-misinformation-boris-johnson-interference-russia/,6,6,27,22
512,https://www.theringer.com/2019/11/6/20950198/mark-zuckerberg-jack-dorsey-facebook-twitter-congress,6,6,27,5
513,https://codastory.com/disinformation/disinformation-veterans-election/,5,5,27,21
514,https://badgerherald.com/features/2019/10/29/algorithms-gone-awry-impact-of-inappropriate-data-use/,5,5,27,20
515,https://shorensteincenter.org/countering-underinvestment-in-prevention-by-platform-companies/,4,3,27,25
516,https://www.cnbc.com/2019/11/04/reuters-america-insight-measles-and-mistrust-in-ukraine-weaken-worlds-defenses.html,3,3,27,16
517,https://mashable.com/article/exxon-climate-trial-google-ads/,2,1,27,17
518,https://www.techradar.com/news/can-facebook-ever-be-kept-safe-without-hurting-staff,2,2,27,14
519,https://www.thenation.com/article/twitter-facebook-political-advertising/,2,2,27,24
520,https://www.washingtonexaminer.com/opinion/op-eds/behind-irans-game-of-disinformation,2,2,27,15
521,https://www.marketbeat.com/articles/twitter-bans-political-ads-ahead-of-2020-election-2019-10-30/,1,1,27,7
522,https://www.nytimes.com/interactive/2019/11/01/opinion/democrats-2020-election-online.html,1,1,27,12
523,https://www.cnet.com/news/twitter-ceases-all-political-advertising/,0,0,27,19
524,https://www.washingtonpost.com/news/powerpost/paloma/the-technology-202/2019/10/31/the-technology-202-twitter-placed-the-political-ad-ball-in-facebook-s-court/5db9dcc688e0fa5ad928dbba/,0,0,27,10
525,https://www.nytimes.com/2019/11/10/business/media/Disney-Plus-streaming.html,30,30,28,1
526,https://medium.com/@gutjahr/lost-in-subscription-28654f2d48d9,28,22,28,15
527,https://www.newyorker.com/culture/cultural-comment/martin-scorsese-avenges-the-auteur,26,26,28,2
528,https://www.vox.com/2019/11/8/20950451/martin-scorsese-marvel-movies-cinema-feige,15,14,28,6
529,https://reason.com/2019/11/07/nobody-knows-what-television-is-anymore/,13,8,28,20
530,https://www.cnn.com/2019/11/12/perspectives/disney-streaming-service/index.html,9,8,28,14
531,https://www.afr.com/companies/media-and-marketing/the-empire-strikes-back-20191026-p534fu,8,8,28,3
532,https://www.telegraph.co.uk/tv/0/netflix-cant-afford-chill/,8,8,28,7
533,https://www.vox.com/2019/11/8/20955451/disney-apple-hbo-peacock-streaming-today-explained,8,5,28,12
534,https://gizmodo.com/everything-to-know-about-disney-1839773095,7,7,28,9
535,https://venturebeat.com/2019/11/07/investors-are-missing-the-point-on-roku/,6,6,28,17
536,https://digiday.com/marketing/missing-big-audience-walmarts-streaming-video-play-vudu-struggled-win-advertisers/,6,5,28,4
537,https://medium.com/@Lucas_Shaw/hollywood-torrent-netflixs-politics-problem-bob-iger-s-gamble-d8822e9eb3bd,5,5,28,13
538,https://www.hollywoodreporter.com/news/streaming-tvs-ratings-black-box-could-lead-hollywood-guild-war-1254321,4,4,28,10
539,https://www.theringer.com/movies/2019/11/13/20961951/mcu-tv-shows-disney-plus-phase-four,4,4,28,8
540,https://www.thedrum.com/news/2019/11/12/were-not-trying-emulate-netflix-britboxs-plan-find-its-place-among-streaming,4,4,28,25
541,https://www.theringer.com/tv/2019/11/12/20960284/disney-plus-streaming-site-preview,3,3,28,16
542,https://adage.com/article/media/pay-tv-bundle-unravels-advertisers-should-stick-sports/2214956,3,3,28,5
543,https://www.cnn.com/2019/11/11/media/disney-launch/index.html,3,3,28,24
544,https://variety.com/2019/biz/features/wga-dga-sag-aftra-contract-negotiations-streaming-netflix-disney-plus-1203400876/,2,2,28,19
545,https://www.thedrum.com/news/2019/11/13/most-brits-wont-pay-more-20-month-tv-streaming-are-ads-the-solution,2,2,28,18
546,https://www.hollywoodreporter.com/news/verizon-cfo-touts-disney-deal-1254436,2,2,28,23
547,https://www.thestreet.com/technology/roku-plunges-cfo-advises-looking-past-noise-15158142,1,1,28,21
548,https://www.bloomberg.com/news/features/2019-11-07/inside-disney-bob-iger-on-star-wars-pixar-and-more,1,1,28,11
549,https://www.adexchanger.com/tv-2/disney-beats-earnings-estimates-on-the-cusp-of-streaming-launch/,1,1,28,22
550,https://www.wired.com/story/tesla-surveillance-detection-scout/,52,48,15,2
551,https://www.theverge.com/2019/8/9/20791454/trump-obama-autonomous-self-driving-car-group-apple-zipcar-uber-lyft,50,45,15,1
552,https://enterpriseiotinsights.com/20190813/channels/fundamentals/seven-ways-to-hack-a-fleet-of-connected-cars,17,15,15,5
553,http://www.theguardian.com/technology/2019/aug/04/uber-ride-share-lyft-ipo-earnings,14,14,15,20
554,https://www.thedrive.com/tech/29338/what-are-the-regulatory-barriers-to-full-self-driving,14,14,15,3
555,https://www.nytimes.com/2019/08/01/business/self-driving-cars-jaywalking.html,14,12,15,22
556,https://www.forbes.com/sites/lanceeliot/2019/08/13/the-moral-imperative-of-self-driving-cars/,13,12,15,8
557,https://www.forbes.com/sites/mohanbirsawhney/2019/08/07/the-myth-of-substitution-and-the-mirage-of-driverless-cars/,12,11,15,16
558,https://www.theverge.com/2019/8/6/20755163/new-york-city-self-driving-shuttle-service,9,9,15,13
559,https://www.stuff.co.nz/motoring/114775150/does-the-future-of-autonomous-cars-start-in-retirement-villages,9,9,15,4
560,https://futurism.com/nyc-self-driving-shuttle,8,8,15,17
561,https://www.deseretnews.com/article/900083457/uber-driverless-stock-auto-lyft.html,8,8,15,25
562,https://www.japantimes.co.jp/news/2019/08/01/business/tech/parts-makers-actually-reinventing-wheel-keep-shift-autonomous-cars/,7,7,15,14
563,https://www.zdnet.com/article/calls-for-legislative-change-to-limit-citizen-vehicle-data-collection-and-use-in-australia/,7,4,15,7
564,https://hackaday.com/2019/08/01/automate-the-freight-when-the-freight-is-people/,6,6,15,19
565,https://www.businesschief.com/technology/8268/Is-Ford%27s-acquisition-of-robotics-startup-Quantum-Signal-a-sign-of-things-to-come,6,3,15,6
566,https://www.ft.com/content/72bf3046-bca0-11e9-b350-db00d509634e,5,5,15,12
567,https://www.techradar.com/news/5g-reveals-the-road-to-self-driving-vehicles,4,3,15,23
568,https://www.businessinsider.com/cruise-is-focused-on-marketing-will-boost-robo-taxi-service-2019-8,3,3,15,18
569,https://www.pymnts.com/news/retail/2019/self-driving-vehicles-and-all-their-retail-benefits-hit-speed-bumps/,3,3,15,10
570,https://techcrunch.com/2019/08/08/voxel51-raises-2-million-for-its-video-native-identification-of-people-cars-and-more/,3,3,15,9
571,https://fortune.com/2019/08/05/term-sheet-monday-august-5/,3,3,15,21
572,https://techxplore.com/news/2019-08-older-drivers-react-road-hazards.html,2,2,15,15
573,https://www.stuff.co.nz/motoring/114923217/tesla-has-a-huge-incentive-to-deploy-selfdriving-tech-but-is-the-world-ready,2,2,15,24
574,https://www.washingtonpost.com/technology/2019/08/07/federal-safety-regulators-scolded-elon-musk-over-misleading-statements-tesla-safety/,1,1,15,11
